time x -x y z
3.433 -0.00625845 0.00625845 0.0111265 -0.0175117
3.434 -0.00626221 0.00626221 0.0111351 -0.0175232
3.435 -0.00626598 0.00626598 0.0111438 -0.0175347
3.436 -0.00626976 0.00626976 0.0111525 -0.0175462
3.437 -0.00627354 0.00627354 0.0111611 -0.0175577
3.438 -0.00627732 0.00627732 0.0111698 -0.0175692
3.439 -0.00628111 0.00628111 0.0111786 -0.0175808
3.44 -0.00628491 0.00628491 0.0111873 -0.0175923
3.441 -0.00628871 0.00628871 0.011196 -0.0176039
3.442 -0.00629251 0.00629251 0.0112048 -0.0176154
3.443 -0.00629632 0.00629632 0.0112136 -0.017627
3.444 -0.00630014 0.00630014 0.0112224 -0.0176386
3.445 -0.00630397 0.00630397 0.0112312 -0.0176501
3.446 -0.00630779 0.00630779 0.01124 -0.0176617
3.447 -0.00631163 0.00631163 0.0112489 -0.0176733
3.448 -0.00631547 0.00631547 0.0112577 -0.0176849
3.449 -0.00631931 0.00631931 0.0112666 -0.0176965
3.45 -0.00632317 0.00632317 0.0112755 -0.0177082
3.451 -0.00632702 0.00632702 0.0112844 -0.0177198
3.452 -0.00633089 0.00633089 0.0112933 -0.0177314
3.453 -0.00633475 0.00633475 0.0113023 -0.0177431
3.454 -0.00633863 0.00633863 0.0113112 -0.0177547
3.455 -0.00634251 0.00634251 0.0113202 -0.0177664
3.456 -0.0063464 0.0063464 0.0113292 -0.0177781
3.457 -0.00635029 0.00635029 0.0113382 -0.0177898
3.458 -0.00635419 0.00635419 0.0113472 -0.0178014
3.459 -0.00635809 0.00635809 0.0113563 -0.0178131
3.46 -0.006362 0.006362 0.0113653 -0.0178248
3.461 -0.00636592 0.00636592 0.0113744 -0.0178366
3.462 -0.00636984 0.00636984 0.0113835 -0.0178483
3.463 -0.00637377 0.00637377 0.0113926 -0.01786
3.464 -0.0063777 0.0063777 0.0114017 -0.0178717
3.465 -0.00638164 0.00638164 0.0114109 -0.0178835
3.466 -0.00638559 0.00638559 0.01142 -0.0178952
3.467 -0.00638954 0.00638954 0.0114292 -0.017907
3.468 -0.0063935 0.0063935 0.0114384 -0.0179188
3.469 -0.00639747 0.00639747 0.0114476 -0.0179306
3.47 -0.00640144 0.00640144 0.0114569 -0.0179424
3.471 -0.00640541 0.00640541 0.0114661 -0.0179541
3.472 -0.0064094 0.0064094 0.0114754 -0.017966
3.473 -0.00641339 0.00641339 0.0114847 -0.0179778
3.474 -0.00641739 0.00641739 0.011494 -0.0179896
3.475 -0.00642139 0.00642139 0.0115033 -0.0180014
3.476 -0.0064254 0.0064254 0.0115126 -0.0180133
3.477 -0.00642941 0.00642941 0.011522 -0.0180251
3.478 -0.00643344 0.00643344 0.0115314 -0.018037
3.479 -0.00643747 0.00643747 0.0115408 -0.0180488
3.48 -0.0064415 0.0064415 0.0115502 -0.0180607
3.481 -0.00644554 0.00644554 0.0115596 -0.0180726
3.482 -0.00644959 0.00644959 0.0115691 -0.0180845
3.483 -0.00645365 0.00645365 0.0115785 -0.0180964
3.484 -0.00645771 0.00645771 0.011588 -0.0181083
3.485 -0.00646178 0.00646178 0.0115975 -0.0181202
3.486 -0.00646585 0.00646585 0.011607 -0.0181321
3.487 -0.00646993 0.00646993 0.0116166 -0.0181441
3.488 -0.00647402 0.00647402 0.0116262 -0.018156
3.489 -0.00647812 0.00647812 0.0116357 -0.018168
3.49 -0.00648222 0.00648222 0.0116453 -0.0181799
3.491 -0.00648633 0.00648633 0.011655 -0.0181919
3.492 -0.00649044 0.00649044 0.0116646 -0.0182039
3.493 -0.00649456 0.00649456 0.0116743 -0.0182159
3.494 -0.00649869 0.00649869 0.0116839 -0.0182279
3.495 -0.00650283 0.00650283 0.0116936 -0.0182399
3.496 -0.00650697 0.00650697 0.0117034 -0.0182519
3.497 -0.00651112 0.00651112 0.0117131 -0.0182639
3.498 -0.00651528 0.00651528 0.0117229 -0.018276
3.499 -0.00651944 0.00651944 0.0117326 -0.018288
3.5 -0.00652361 0.00652361 0.0117424 -0.0183
3.501 -0.00652779 0.00652779 0.0117523 -0.0183121
3.502 -0.00653198 0.00653198 0.0117621 -0.0183242
3.503 -0.00653617 0.00653617 0.011772 -0.0183363
3.504 -0.00654037 0.00654037 0.0117818 -0.0183483
3.505 -0.00654457 0.00654457 0.0117917 -0.0183604
3.506 -0.00654879 0.00654879 0.0118017 -0.0183725
3.507 -0.00655301 0.00655301 0.0118116 -0.0183847
3.508 -0.00655723 0.00655723 0.0118216 -0.0183968
3.509 -0.00656147 0.00656147 0.0118315 -0.0184089
3.51 -0.00656571 0.00656571 0.0118415 -0.018421
3.511 -0.00656996 0.00656996 0.0118516 -0.0184332
3.512 -0.00657422 0.00657422 0.0118616 -0.0184454
3.513 -0.00657848 0.00657848 0.0118717 -0.0184575
3.514 -0.00658275 0.00658275 0.0118818 -0.0184697
3.515 -0.00658703 0.00658703 0.0118919 -0.0184819
3.516 -0.00659132 0.00659132 0.011902 -0.0184941
3.517 -0.00659561 0.00659561 0.0119122 -0.0185063
3.518 -0.00659991 0.00659991 0.0119223 -0.0185185
3.519 -0.00660422 0.00660422 0.0119325 -0.0185307
3.52 -0.00660853 0.00660853 0.0119427 -0.018543
3.521 -0.00661286 0.00661286 0.011953 -0.0185552
3.522 -0.00661719 0.00661719 0.0119632 -0.0185674
3.523 -0.00662153 0.00662153 0.0119735 -0.0185797
3.524 -0.00662587 0.00662587 0.0119838 -0.018592
3.525 -0.00663023 0.00663023 0.0119941 -0.0186042
3.526 -0.00663459 0.00663459 0.0120045 -0.0186165
3.527 -0.00663896 0.00663896 0.0120148 -0.0186288
3.528 -0.00664333 0.00664333 0.0120252 -0.0186411
3.529 -0.00664772 0.00664772 0.0120356 -0.0186535
3.53 -0.00665211 0.00665211 0.0120461 -0.0186658
3.531 -0.00665651 0.00665651 0.0120565 -0.0186781
3.532 -0.00666091 0.00666091 0.012067 -0.0186905
3.533 -0.00666533 0.00666533 0.0120775 -0.0187028
3.534 -0.00666975 0.00666975 0.012088 -0.0187152
3.535 -0.00667418 0.00667418 0.0120986 -0.0187275
3.536 -0.00667862 0.00667862 0.0121091 -0.0187399
3.537 -0.00668307 0.00668307 0.0121197 -0.0187523
3.538 -0.00668752 0.00668752 0.0121303 -0.0187647
3.539 -0.00669198 0.00669198 0.0121409 -0.0187771
3.54 -0.00669645 0.00669645 0.0121516 -0.0187895
3.541 -0.00670093 0.00670093 0.0121623 -0.018802
3.542 -0.00670541 0.00670541 0.012173 -0.0188144
3.543 -0.0067099 0.0067099 0.0121837 -0.0188269
3.544 -0.0067144 0.0067144 0.0121944 -0.0188393
3.545 -0.0067189 0.0067189 0.0122052 -0.0188518
3.546 -0.00672341 0.00672341 0.012216 -0.0188642
3.547 -0.00672793 0.00672793 0.0122268 -0.0188767
3.548 -0.00673245 0.00673245 0.0122376 -0.0188892
3.549 -0.00673699 0.00673699 0.0122484 -0.0189017
3.55 -0.00674152 0.00674152 0.0122593 -0.0189142
3.551 -0.00674607 0.00674607 0.0122702 -0.0189268
3.552 -0.00675062 0.00675062 0.0122811 -0.0189393
3.553 -0.00675517 0.00675517 0.012292 -0.0189518
3.554 -0.00675973 0.00675973 0.0123029 -0.0189644
3.555 -0.0067643 0.0067643 0.0123139 -0.0189769
3.556 -0.00676888 0.00676888 0.0123249 -0.0189895
3.557 -0.00677346 0.00677346 0.0123359 -0.0190021
3.558 -0.00677804 0.00677804 0.0123469 -0.0190147
3.559 -0.00678263 0.00678263 0.0123579 -0.0190273
3.56 -0.00678723 0.00678723 0.012369 -0.0190399
3.561 -0.00679183 0.00679183 0.0123801 -0.0190525
3.562 -0.00679644 0.00679644 0.0123912 -0.0190651
3.563 -0.00680105 0.00680105 0.0124023 -0.0190777
3.564 -0.00680567 0.00680567 0.0124134 -0.0190904
3.565 -0.00681029 0.00681029 0.0124245 -0.019103
3.566 -0.00681492 0.00681492 0.0124357 -0.0191157
3.567 -0.00681955 0.00681955 0.0124469 -0.0191283
3.568 -0.00682419 0.00682419 0.0124581 -0.019141
3.569 -0.00682883 0.00682883 0.0124693 -0.0191537
3.57 -0.00683347 0.00683347 0.0124805 -0.0191664
3.571 -0.00683812 0.00683812 0.0124918 -0.0191791
3.572 -0.00684278 0.00684278 0.0125031 -0.0191918
3.573 -0.00684744 0.00684744 0.0125143 -0.0192046
3.574 -0.0068521 0.0068521 0.0125256 -0.0192173
3.575 -0.00685677 0.00685677 0.0125369 -0.01923
3.576 -0.00686144 0.00686144 0.0125483 -0.0192428
3.577 -0.00686611 0.00686611 0.0125596 -0.0192555
3.578 -0.00687079 0.00687079 0.012571 -0.0192683
3.579 -0.00687548 0.00687548 0.0125824 -0.0192811
3.58 -0.00688016 0.00688016 0.0125938 -0.0192939
3.581 -0.00688485 0.00688485 0.0126052 -0.0193067
3.582 -0.00688954 0.00688954 0.0126166 -0.0193195
3.583 -0.00689424 0.00689424 0.012628 -0.0193323
3.584 -0.00689894 0.00689894 0.0126395 -0.0193451
3.585 -0.00690364 0.00690364 0.012651 -0.019358
3.586 -0.00690835 0.00690835 0.0126625 -0.0193708
3.587 -0.00691306 0.00691306 0.012674 -0.0193836
3.588 -0.00691777 0.00691777 0.0126855 -0.0193965
3.589 -0.00692248 0.00692248 0.012697 -0.0194094
3.59 -0.0069272 0.0069272 0.0127085 -0.0194223
3.591 -0.00693192 0.00693192 0.0127201 -0.0194351
3.592 -0.00693664 0.00693664 0.0127317 -0.019448
3.593 -0.00694136 0.00694136 0.0127432 -0.0194609
3.594 -0.00694609 0.00694609 0.0127548 -0.0194739
3.595 -0.00695082 0.00695082 0.0127664 -0.0194868
3.596 -0.00695555 0.00695555 0.0127781 -0.0194997
3.597 -0.00696028 0.00696028 0.0127897 -0.0195127
3.598 -0.00696502 0.00696502 0.0128014 -0.0195256
3.599 -0.00696976 0.00696976 0.012813 -0.0195386
3.6 -0.00697449 0.00697449 0.0128247 -0.0195515
3.601 -0.00697923 0.00697923 0.0128364 -0.0195645
3.602 -0.00698398 0.00698398 0.0128481 -0.0195775
3.603 -0.00698872 0.00698872 0.0128598 -0.0195905
3.604 -0.00699346 0.00699346 0.0128715 -0.0196035
3.605 -0.00699821 0.00699821 0.0128832 -0.0196165
3.606 -0.00700296 0.00700296 0.012895 -0.0196295
3.607 -0.00700771 0.00700771 0.0129067 -0.0196426
3.608 -0.00701246 0.00701246 0.0129185 -0.0196556
3.609 -0.00701721 0.00701721 0.0129303 -0.0196687
3.61 -0.00702196 0.00702196 0.0129421 -0.0196817
3.611 -0.00702671 0.00702671 0.0129539 -0.0196948
3.612 -0.00703146 0.00703146 0.0129657 -0.0197079
3.613 -0.00703622 0.00703622 0.0129775 -0.0197209
3.614 -0.00704097 0.00704097 0.0129894 -0.019734
3.615 -0.00704573 0.00704573 0.0130012 -0.0197471
3.616 -0.00705048 0.00705048 0.0130131 -0.0197603
3.617 -0.00705524 0.00705524 0.0130249 -0.0197734
3.618 -0.00706 0.00706 0.0130368 -0.0197865
3.619 -0.00706475 0.00706475 0.0130487 -0.0197996
3.62 -0.00706951 0.00706951 0.0130606 -0.0198128
3.621 -0.00707426 0.00707426 0.0130725 -0.0198259
3.622 -0.00707902 0.00707902 0.0130844 -0.0198391
3.623 -0.00708377 0.00708377 0.0130963 -0.0198523
3.624 -0.00708853 0.00708853 0.0131082 -0.0198655
3.625 -0.00709329 0.00709329 0.0131202 -0.0198787
3.626 -0.00709804 0.00709804 0.0131321 -0.0198919
3.627 -0.00710279 0.00710279 0.0131441 -0.0199051
3.628 -0.00710755 0.00710755 0.0131561 -0.0199183
3.629 -0.0071123 0.0071123 0.013168 -0.0199315
3.63 -0.00711705 0.00711705 0.01318 -0.0199447
3.631 -0.0071218 0.0071218 0.013192 -0.019958
3.632 -0.00712655 0.00712655 0.013204 -0.0199712
3.633 -0.0071313 0.0071313 0.013216 -0.0199845
3.634 -0.00713605 0.00713605 0.013228 -0.0199978
3.635 -0.0071408 0.0071408 0.0132401 -0.0200111
3.636 -0.00714554 0.00714554 0.0132521 -0.0200243
3.637 -0.00715029 0.00715029 0.0132641 -0.0200376
3.638 -0.00715503 0.00715503 0.0132762 -0.0200509
3.639 -0.00715977 0.00715977 0.0132882 -0.0200643
3.64 -0.00716451 0.00716451 0.0133003 -0.0200776
3.641 -0.00716925 0.00716925 0.0133123 -0.0200909
3.642 -0.00717399 0.00717399 0.0133244 -0.0201043
3.643 -0.00717872 0.00717872 0.0133365 -0.0201176
3.644 -0.00718346 0.00718346 0.0133486 -0.020131
3.645 -0.00718819 0.00718819 0.0133607 -0.0201443
3.646 -0.00719292 0.00719292 0.0133728 -0.0201577
3.647 -0.00719765 0.00719765 0.0133849 -0.0201711
3.648 -0.00720238 0.00720238 0.013397 -0.0201845
3.649 -0.00720711 0.00720711 0.0134092 -0.0201979
3.65 -0.00721183 0.00721183 0.0134213 -0.0202113
3.651 -0.00721656 0.00721656 0.0134335 -0.0202247
3.652 -0.00722128 0.00722128 0.0134456 -0.0202381
3.653 -0.00722601 0.00722601 0.0134578 -0.0202516
3.654 -0.00723073 0.00723073 0.01347 -0.020265
3.655 -0.00723545 0.00723545 0.0134821 -0.0202785
3.656 -0.00724017 0.00724017 0.0134943 -0.020292
3.657 -0.00724489 0.00724489 0.0135065 -0.0203054
3.658 -0.0072496 0.0072496 0.0135187 -0.0203189
3.659 -0.00725432 0.00725432 0.013531 -0.0203324
3.66 -0.00725903 0.00725903 0.0135432 -0.0203459
3.661 -0.00726375 0.00726375 0.0135554 -0.0203594
3.662 -0.00726846 0.00726846 0.0135677 -0.020373
3.663 -0.00727317 0.00727317 0.0135799 -0.0203865
3.664 -0.00727788 0.00727788 0.0135922 -0.0204
3.665 -0.00728259 0.00728259 0.0136045 -0.0204136
3.666 -0.0072873 0.0072873 0.0136168 -0.0204271
3.667 -0.007292 0.007292 0.0136291 -0.0204407
3.668 -0.00729671 0.00729671 0.0136414 -0.0204543
3.669 -0.00730142 0.00730142 0.0136537 -0.0204679
3.67 -0.00730612 0.00730612 0.013666 -0.0204815
3.671 -0.00731082 0.00731082 0.0136784 -0.0204951
3.672 -0.00731553 0.00731553 0.0136907 -0.0205087
3.673 -0.00732023 0.00732023 0.0137031 -0.0205223
3.674 -0.00732493 0.00732493 0.0137154 -0.0205359
3.675 -0.00732963 0.00732963 0.0137278 -0.0205496
3.676 -0.00733433 0.00733433 0.0137402 -0.0205632
3.677 -0.00733902 0.00733902 0.0137526 -0.0205769
3.678 -0.00734372 0.00734372 0.013765 -0.0205906
3.679 -0.00734842 0.00734842 0.0137775 -0.0206043
3.68 -0.00735311 0.00735311 0.0137899 -0.020618
3.681 -0.00735781 0.00735781 0.0138023 -0.0206317
3.682 -0.0073625 0.0073625 0.0138148 -0.0206454
3.683 -0.00736719 0.00736719 0.0138273 -0.0206591
3.684 -0.00737188 0.00737188 0.0138398 -0.0206728
3.685 -0.00737658 0.00737658 0.0138522 -0.0206866
3.686 -0.00738127 0.00738127 0.0138648 -0.0207003
3.687 -0.00738596 0.00738596 0.0138773 -0.0207141
3.688 -0.00739065 0.00739065 0.0138898 -0.0207278
3.689 -0.00739533 0.00739533 0.0139024 -0.0207416
3.69 -0.00740002 0.00740002 0.0139149 -0.0207554
3.691 -0.00740471 0.00740471 0.0139275 -0.0207692
3.692 -0.00740939 0.00740939 0.0139401 -0.020783
3.693 -0.00741408 0.00741408 0.0139526 -0.0207968
3.694 -0.00741877 0.00741877 0.0139653 -0.0208107
3.695 -0.00742345 0.00742345 0.0139779 -0.0208245
3.696 -0.00742813 0.00742813 0.0139905 -0.0208384
3.697 -0.00743282 0.00743282 0.0140031 -0.0208522
3.698 -0.0074375 0.0074375 0.0140158 -0.0208661
3.699 -0.00744218 0.00744218 0.0140285 -0.02088
3.7 -0.00744686 0.00744686 0.0140412 -0.0208939
3.701 -0.00745155 0.00745155 0.0140539 -0.0209078
3.702 -0.00745623 0.00745623 0.0140666 -0.0209217
3.703 -0.00746091 0.00746091 0.0140793 -0.0209356
3.704 -0.00746559 0.00746559 0.014092 -0.0209495
3.705 -0.00747026 0.00747026 0.0141048 -0.0209634
3.706 -0.00747494 0.00747494 0.0141175 -0.0209774
3.707 -0.00747962 0.00747962 0.0141303 -0.0209914
3.708 -0.0074843 0.0074843 0.0141431 -0.0210053
3.709 -0.00748898 0.00748898 0.0141559 -0.0210193
3.71 -0.00749365 0.00749365 0.0141687 -0.0210333
3.711 -0.00749833 0.00749833 0.0141816 -0.0210473
3.712 -0.00750301 0.00750301 0.0141944 -0.0210613
3.713 -0.00750768 0.00750768 0.0142073 -0.0210753
3.714 -0.00751236 0.00751236 0.0142201 -0.0210894
3.715 -0.00751703 0.00751703 0.014233 -0.0211034
3.716 -0.00752171 0.00752171 0.0142459 -0.0211175
3.717 -0.00752638 0.00752638 0.0142589 -0.0211315
3.718 -0.00753106 0.00753106 0.0142718 -0.0211456
3.719 -0.00753573 0.00753573 0.0142847 -0.0211597
3.72 -0.0075404 0.0075404 0.0142977 -0.0211738
3.721 -0.00754508 0.00754508 0.0143107 -0.0211879
3.722 -0.00754975 0.00754975 0.0143237 -0.021202
3.723 -0.00755442 0.00755442 0.0143367 -0.0212161
3.724 -0.00755909 0.00755909 0.0143497 -0.0212302
3.725 -0.00756377 0.00756377 0.0143628 -0.0212444
3.726 -0.00756844 0.00756844 0.0143758 -0.0212585
3.727 -0.00757311 0.00757311 0.0143889 -0.0212727
3.728 -0.00757778 0.00757778 0.014402 -0.0212869
3.729 -0.00758245 0.00758245 0.0144151 -0.0213011
3.73 -0.00758713 0.00758713 0.0144282 -0.0213153
3.731 -0.0075918 0.0075918 0.0144413 -0.0213295
3.732 -0.00759647 0.00759647 0.0144545 -0.0213437
3.733 -0.00760114 0.00760114 0.0144676 -0.0213579
3.734 -0.00760581 0.00760581 0.0144808 -0.0213722
3.735 -0.00761048 0.00761048 0.014494 -0.0213864
3.736 -0.00761515 0.00761515 0.0145072 -0.0214007
3.737 -0.00761982 0.00761982 0.0145205 -0.021415
3.738 -0.00762449 0.00762449 0.0145337 -0.0214292
3.739 -0.00762916 0.00762916 0.014547 -0.0214435
3.74 -0.00763384 0.00763384 0.0145603 -0.0214578
3.741 -0.00763851 0.00763851 0.0145736 -0.0214722
3.742 -0.00764318 0.00764318 0.0145869 -0.0214865
3.743 -0.00764785 0.00764785 0.0146002 -0.0215008
3.744 -0.00765252 0.00765252 0.0146136 -0.0215152
3.745 -0.00765719 0.00765719 0.0146269 -0.0215295
3.746 -0.00766186 0.00766186 0.0146403 -0.0215439
3.747 -0.00766653 0.00766653 0.0146537 -0.0215583
3.748 -0.0076712 0.0076712 0.0146671 -0.0215727
3.749 -0.00767587 0.00767587 0.0146805 -0.0215871
3.75 -0.00768054 0.00768054 0.014694 -0.0216015
3.751 -0.00768521 0.00768521 0.0147075 -0.0216159
3.752 -0.00768989 0.00768989 0.0147209 -0.0216304
3.753 -0.00769456 0.00769456 0.0147344 -0.0216448
3.754 -0.00769923 0.00769923 0.014748 -0.0216593
3.755 -0.0077039 0.0077039 0.0147615 -0.0216737
3.756 -0.00770857 0.00770857 0.0147751 -0.0216882
3.757 -0.00771325 0.00771325 0.0147886 -0.0217027
3.758 -0.00771792 0.00771792 0.0148022 -0.0217172
3.759 -0.00772259 0.00772259 0.0148158 -0.0217317
3.76 -0.00772726 0.00772726 0.0148295 -0.0217462
3.761 -0.00773194 0.00773194 0.0148431 -0.0217608
3.762 -0.00773661 0.00773661 0.0148568 -0.0217753
3.763 -0.00774128 0.00774128 0.0148705 -0.0217899
3.764 -0.00774596 0.00774596 0.0148842 -0.0218044
3.765 -0.00775063 0.00775063 0.0148979 -0.021819
3.766 -0.00775531 0.00775531 0.0149116 -0.0218336
3.767 -0.00775998 0.00775998 0.0149254 -0.0218482
3.768 -0.00776466 0.00776466 0.0149392 -0.0218628
3.769 -0.00776933 0.00776933 0.0149529 -0.0218774
3.77 -0.00777401 0.00777401 0.0149668 -0.0218921
3.771 -0.00777868 0.00777868 0.0149806 -0.0219067
3.772 -0.00778336 0.00778336 0.0149944 -0.0219214
3.773 -0.00778804 0.00778804 0.0150083 -0.021936
3.774 -0.00779271 0.00779271 0.0150222 -0.0219507
3.775 -0.00779739 0.00779739 0.0150361 -0.0219654
3.776 -0.00780207 0.00780207 0.01505 -0.0219801
3.777 -0.00780675 0.00780675 0.015064 -0.0219948
3.778 -0.00781143 0.00781143 0.015078 -0.0220096
3.779 -0.0078161 0.0078161 0.015092 -0.0220243
3.78 -0.00782078 0.00782078 0.015106 -0.022039
3.781 -0.00782547 0.00782547 0.01512 -0.0220538
3.782 -0.00783015 0.00783015 0.015134 -0.0220686
3.783 -0.00783483 0.00783483 0.0151481 -0.0220834
3.784 -0.00783951 0.00783951 0.0151622 -0.0220981
3.785 -0.00784419 0.00784419 0.0151763 -0.022113
3.786 -0.00784887 0.00784887 0.0151904 -0.0221278
3.787 -0.00785356 0.00785356 0.0152046 -0.0221426
3.788 -0.00785824 0.00785824 0.0152187 -0.0221574
3.789 -0.00786293 0.00786293 0.0152329 -0.0221723
3.79 -0.00786761 0.00786761 0.0152471 -0.0221871
3.791 -0.0078723 0.0078723 0.0152614 -0.022202
3.792 -0.00787698 0.00787698 0.0152756 -0.0222169
3.793 -0.00788167 0.00788167 0.0152899 -0.0222318
3.794 -0.00788636 0.00788636 0.0153042 -0.0222467
3.795 -0.00789104 0.00789104 0.0153185 -0.0222616
3.796 -0.00789573 0.00789573 0.0153328 -0.0222766
3.797 -0.00790042 0.00790042 0.0153472 -0.0222915
3.798 -0.00790511 0.00790511 0.0153615 -0.0223065
3.799 -0.0079098 0.0079098 0.0153759 -0.0223214
3.8 -0.00791449 0.00791449 0.0153903 -0.0223364
3.801 -0.00791919 0.00791919 0.0154048 -0.0223514
3.802 -0.00792388 0.00792388 0.0154192 -0.0223664
3.803 -0.00792857 0.00792857 0.0154337 -0.0223814
3.804 -0.00793327 0.00793327 0.0154482 -0.0223964
3.805 -0.00793796 0.00793796 0.0154627 -0.0224115
3.806 -0.00794266 0.00794266 0.0154773 -0.0224265
3.807 -0.00794735 0.00794735 0.0154918 -0.0224416
3.808 -0.00795205 0.00795205 0.0155064 -0.0224567
3.809 -0.00795675 0.00795675 0.015521 -0.0224717
3.81 -0.00796145 0.00796145 0.0155357 -0.0224868
3.811 -0.00796615 0.00796615 0.0155503 -0.0225019
3.812 -0.00797085 0.00797085 0.015565 -0.0225171
3.813 -0.00797555 0.00797555 0.0155797 -0.0225322
3.814 -0.00798025 0.00798025 0.0155944 -0.0225473
3.815 -0.00798495 0.00798495 0.0156091 -0.0225625
3.816 -0.00798966 0.00798966 0.0156239 -0.0225777
3.817 -0.00799436 0.00799436 0.0156386 -0.0225928
3.818 -0.00799907 0.00799907 0.0156534 -0.022608
3.819 -0.00800377 0.00800377 0.0156682 -0.0226232
3.82 -0.00800848 0.00800848 0.0156831 -0.0226384
3.821 -0.00801319 0.00801319 0.0156979 -0.0226537
3.822 -0.0080179 0.0080179 0.0157128 -0.0226689
3.823 -0.00802261 0.00802261 0.0157277 -0.0226842
3.824 -0.00802732 0.00802732 0.0157426 -0.0226994
3.825 -0.00803203 0.00803203 0.0157575 -0.0227147
3.826 -0.00803674 0.00803674 0.0157725 -0.02273
3.827 -0.00804146 0.00804146 0.0157874 -0.0227453
3.828 -0.00804617 0.00804617 0.0158024 -0.0227606
3.829 -0.00805089 0.00805089 0.0158175 -0.0227759
3.83 -0.0080556 0.0080556 0.0158325 -0.0227912
3.831 -0.00806032 0.00806032 0.0158475 -0.0228066
3.832 -0.00806504 0.00806504 0.0158626 -0.0228219
3.833 -0.00806976 0.00806976 0.0158777 -0.0228373
3.834 -0.00807448 0.00807448 0.0158928 -0.0228527
3.835 -0.0080792 0.0080792 0.0159079 -0.0228681
3.836 -0.00808392 0.00808392 0.0159231 -0.0228835
3.837 -0.00808864 0.00808864 0.0159382 -0.0228989
3.838 -0.00809337 0.00809337 0.0159534 -0.0229144
3.839 -0.00809809 0.00809809 0.0159686 -0.0229298
3.84 -0.00810282 0.00810282 0.0159838 -0.0229453
3.841 -0.00810755 0.00810755 0.0159991 -0.0229607
3.842 -0.00811228 0.00811228 0.0160143 -0.0229762
3.843 -0.00811701 0.00811701 0.0160296 -0.0229917
3.844 -0.00812174 0.00812174 0.0160449 -0.0230072
3.845 -0.00812647 0.00812647 0.0160602 -0.0230227
3.846 -0.0081312 0.0081312 0.0160756 -0.0230383
3.847 -0.00813594 0.00813594 0.0160909 -0.0230538
3.848 -0.00814067 0.00814067 0.0161063 -0.0230693
3.849 -0.00814541 0.00814541 0.0161217 -0.0230849
3.85 -0.00815015 0.00815015 0.0161371 -0.0231005
3.851 -0.00815489 0.00815489 0.0161525 -0.0231161
3.852 -0.00815963 0.00815963 0.0161679 -0.0231317
3.853 -0.00816437 0.00816437 0.0161834 -0.0231473
3.854 -0.00816911 0.00816911 0.0161989 -0.0231629
3.855 -0.00817385 0.00817385 0.0162144 -0.0231786
3.856 -0.0081786 0.0081786 0.0162299 -0.0231942
3.857 -0.00818334 0.00818334 0.0162454 -0.0232099
3.858 -0.00818809 0.00818809 0.0162609 -0.0232256
3.859 -0.00819284 0.00819284 0.0162765 -0.0232413
3.86 -0.00819759 0.00819759 0.0162921 -0.023257
3.861 -0.00820234 0.00820234 0.0163077 -0.0232727
3.862 -0.00820709 0.00820709 0.0163233 -0.0232884
3.863 -0.00821185 0.00821185 0.0163389 -0.0233042
3.864 -0.0082166 0.0082166 0.0163546 -0.0233199
3.865 -0.00822136 0.00822136 0.0163703 -0.0233357
3.866 -0.00822611 0.00822611 0.0163859 -0.0233515
3.867 -0.00823087 0.00823087 0.0164016 -0.0233673
